show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Data_Quality_Notes
s7618,Movie,Nova:Theimpossibleflight,"Noeldockstader,Quinnkanaly",,Unitedstates,1-Jul-19,2018,TV-PG,113min,Documentaries,"Twoadventurouspilotsattempttoflyaroundtheworldwithoutusinganyfuel,relyingonlyonthepowerofthesun.","Text cleaned, spaces removed, duplicates handled"
s7619,Movie,Nova:Ultimatemarschallenge,Gailwillumsen,Lancelewman,Unitedstates,1-Jul-19,2012,TV-G,53min,Movies,"WithaccesstothescientistsandengineersresponsiblefortheCuriosityrover'son-the-groundexperiments,NOVAcapturesitslandingonMars.","Text cleaned, spaces removed, duplicates handled"
s7620,Movie,Novembercriminals,Sachagervasi,"Anselelgort,Chlo„´Gracemoretz,Davidstrathairn,Catherinekeener,Terrykinney,Coryhardrict,Philipettinger,Dannyflaherty,Victorwilliams,Tessaalbertson",Unitedstates,3-Jul-20,2017,PG-13,86min,"Dramas,Thrillers","Dissatisfiedwiththepolice‚Äôsprogress,ateenandhisbestfriendinvestigatetheirclassmate'smurder,treadingdownadarkpathtotheuneasytruth.","Text cleaned, spaces removed, duplicates handled"
s7621,Movie,Nowandthen,Leslilinkaglatter,"Christinaricci,Rosieo'Donnell,Thorabirch,Melaniegriffith,Gabyhoffmann,Demimoore,Ashleighastonmoore,Ritawilson,Janeanegarofalo,Hankazaria,Bonniehunt,Clorisleachman",Unitedstates,2-Aug-19,1995,PG-13,102min,Dramas,"Waxingnostalgicaboutthebittersweetpassagefromchildhoodtopuberty,fourchildhoodgirlfriendsrecallthemagicalsummerof1970.","Text cleaned, spaces removed, duplicates handled"
s7622,Movie,Nowmorethanever:Thehistoryofchicago,Peterpardini,Chicago,Unitedstates,1-Jan-18,2016,TV-MA,114min,"Documentaries,Music&Musicals","Thisrockumentarytellsthebehind-the-scenesstoryoftheHall-of-FamebandChicago,fromtheirjazz-rockfusionrootstochart-toppingpophits.","Text cleaned, spaces removed, duplicates handled"
s7623,Movie,Nowhereboy,Samtaylor-Johnson,"Aarontaylor-Johnson,Anne-Marieduff,Kristinscottthomas,Davidthrelfall,Thomasbrodie-Sangster,Davidmorrissey,Sambell,Ophelialovibond,Joshbolt,Andrewbuchan","Unitedkingdom,Canada",14-Apr-18,2009,R,99min,Dramas,"Raisedbyhisauntsincehewasayoungboy,charismaticJohnLennonissuddenlyreunitedwithhismother,Julia,whichignitesabitterbattle.","Text cleaned, spaces removed, duplicates handled"
s7624,TVShow,Nsugermanhistoryx,,"Annamariam„ºHe,Albrechtschuch,Sebastianurzendowsky,Almilabagriacik,Tomschilling,Andr„©Hennicke,Florianlukas,Livlisafries,Sylvestergroth,Florianstetter,Ninagummich,Jonasleonhardi,Benm„ºNchow,Maximilianjaenisch",Germany,7-Jul-16,2016,TV-MA,1Season,"Crimetvshows,Internationaltvshows,Tvdramas","AfterGermanreunification,theneo-NaziNationalSocialistUndergroundbeginsakillingspreewhilecopsfightanuphillbattletocatchthem.","Text cleaned, spaces removed, duplicates handled"
s7625,TVShow,Nuestraluchalibre,,,,15-Aug-18,2018,TV-MA,1Season,"Docuseries,Internationaltvshows,Spanish-Languagetvshows","ThisdocumentaryseriesliftsthemaskonMexicanwrestling,divingintothedailylivesofitsstars,examiningthesport‚Äôsculturalimpactandmore.","Text cleaned, spaces removed, duplicates handled"
s7626,Movie,Numbered,"Danadoron,Urielsinai",,Israel,31-Dec-17,2012,TV-PG,55min,"Documentaries,Internationalmovies","Guidedbysurvivors'testimonies,thisdocumentaryexploresthehistoryandmeaningofthenumberstattooedonthebodiesofAuschwitzprisoners.","Text cleaned, spaces removed, duplicates handled"
s7627,Movie,Numerozero.Therootsofitalianrap,Enricobisi,,Italy,15-Apr-18,2015,TV-MA,91min,"Documentaries,Internationalmovies,Music&Musicals","Inthe'90s,theexplosivepopularityofhip-hopmusicinItalyimpactsthenation'scharacterwhilecreatinganewkindofrenegadeartist.","Text cleaned, spaces removed, duplicates handled"
s7628,TVShow,Nura:Riseoftheyokaiclan:Demoncapital,,"Junfukuyama,Darrelguilbeau,Erikitamura,Grantgeorge,Yuihorie,Cassandralee,Hirokiyasumoto,Kylehebert",Japan,1-Dec-16,2011,TV-MA,1Season,"Animeseries,Crimetvshows","Bynight,teenageRikuobecomesaformofdemoncalledyokai,preparingtofulfillhisdestinyastheheadofhislegendaryyokaiclan.","Text cleaned, spaces removed, duplicates handled"
s7629,TVShow,Nursejackie,,"Ediefalco,Merrittwever,Paulschulze,Peterfacinelli,Stephenwallem,Evebest,Dominicfumusa,Rubyjerins,Annadeaveresmith",Unitedstates,"December31,2015",2015,TV-MA,7Seasons,"Tvcomedies,Tvdramas",AflawedbutdedicatedERnurseworksinaNewYorkCityhospitalandreliesonpainmedstogetthroughexhaustingdaysinthisEmmy-winningshow.,"Text cleaned, spaces removed, duplicates handled"
s7630,TVShow,Nurseswhokill,,,Unitedkingdom,1-Aug-17,2016,TV-14,1Season,"Britishtvshows,Crimetvshows,Docuseries","Topmedical,criminalandpsychologicalexpertsanalyzethemotivesandmethodsofnurseswhousetheirpositionstokillratherthanheal.","Text cleaned, spaces removed, duplicates handled"
s7631,Movie,Nymphomaniac:Volume1,Larsvontrier,"Charlottegainsbourg,Stellanskarsg„•Rd,Stacymartin,Shialabeouf,Christianslater,Umathurman,Sophiekennedyclark,Connienielsen","Denmark,Germany,Belgium,Unitedkingdom,France",1-Jan-18,2013,NR,117min,"Dramas,Independentmovies,Internationalmovies",Aself-diagnosednymphomaniacrevealsalifetimeofsexualexperiencestoamanwhosavesherfrombeingbeateninanalley.,"Text cleaned, spaces removed, duplicates handled"
s7632,Movie,Nymphomaniac:Volumeii,Larsvontrier,"Charlottegainsbourg,Stellanskarsg„•Rd,Stacymartin,Shialabeouf,Christianslater,Jamiebell,Umathurman,Willemdafoe,Miagoth,Sophiekennedyclark,Michaelpas,Stellanskarsgard","Denmark,Germany,Belgium,Unitedkingdom,France,Sweden",25-Aug-18,2013,TV-MA,124min,"Dramas,Independentmovies,Internationalmovies",ThesecondhalfofLarsvonTrier'sepicfollowsJoeasherreignitedsexaddictiondestroysherfamilyandthrustshertowardasurprisingnewtrade.,"Text cleaned, spaces removed, duplicates handled"
s7633,TVShow,"O-Negative,Lovecan‚ÄôTbedesigned",,"Jirayula-Ongmanee,Thanapobleeratanakajorn,Violettewautier,Supassrathanachat,Arachapornpokinpakorn",,13-Apr-18,2016,TV-MA,1Season,"Internationaltvshows,Romantictvshows,Tvdramas","Fiveschoolmateswhoshareabloodtypenavigatethevagariesoffriendship,loveanduniversitylife.","Text cleaned, spaces removed, duplicates handled"
s7634,Movie,Oasis:Supersonic,Matwhitecross,"Oasis,Alanmcgee,Paulmcguigan,Liamgallagher,Noelgallagher",Unitedkingdom,28-Dec-18,2016,R,122min,"Documentaries,Internationalmovies,Music&Musicals",ThisfilmdetailstheriseofBritishrockgroupOasisandthecreativityandchaosthatbrothersNoelandLiamGallagherbroughttotheiconicband.,"Text cleaned, spaces removed, duplicates handled"
s7635,Movie,Obviouschild,Gillianrobespierre,"Jennyslate,Jakelacy,Gabyhoffmann,Gabeliedman,Pollydraper,Richardkind,Davidcross,Paulbriganti,Stephensinger,Cindycheung,Jenniferkim,Cyrusmcqueen,Emilytremaine,Ernestmingione",Unitedstates,19-Jul-18,2014,R,84min,"Comedies,Dramas,Independentmovies","Afterbeingfiredfromherjobanddumpedbyhercheatingboyfriend,acomedianhasaone-nightstand.Weekslater,shefindsoutshe'spregnant.","Text cleaned, spaces removed, duplicates handled"
s7636,Movie,Oc„©Ans,"Jacquesperrin,Jacquescluzaud","Piercebrosnan,Jacquesperrin,Riemiyazawa,Lancelotperrin","France,Switzerland,Spain,Unitedstates,Unitedarabemirates",19-Sep-19,2009,G,84min,"Documentaries,Internationalmovies",Thisdocumentaryexaminesthevitalrolewaterplaysinhumanexistenceandthecause-and-effectinterplaybetweenoceansandtheenvironment.,"Text cleaned, spaces removed, duplicates handled"
s7637,Movie,Occupation,Lukesparke,"Danielewing,Temueramorrison,Stephaniejacobsen,Rhiannonfish,Zacharygarred,Izzystephens,Charlesterrier,Charlesmesure,Felixwilliamson,Jacquelinemckenzie,Aaronjeffery,Brucespence",Australia,3-Jan-19,2018,R,120min,"Action&Adventure,Sci-Fi&Fantasy","WhenalienstakeovertheirsmallAustraliantown,amodestgroupofsurvivorsmustunitetofendofftheirotherworldlyintruders.","Text cleaned, spaces removed, duplicates handled"
s7638,Movie,Ocean'Seleven,Lewismilestone,"Franksinatra,Deanmartin,Sammydavisjr.,Peterlawford,Angiedickinson,Richardconte,Cesarromero,Patricewymore,Joeybishop",Unitedstates,1-Nov-19,1960,TV-PG,127min,"Action&Adventure,Classicmovies,Comedies","FrankSinatraleadsanall-starcastasDannyOcean,whodecidestoknockoverafewcasinosontheLasVegasStripwithhisbuddies.","Text cleaned, spaces removed, duplicates handled"
s7639,Movie,Ocean'Sthirteen,Stevensoderbergh,"Georgeclooney,Bradpitt,Mattdamon,Andygarcia,Doncheadle,Berniemac,Ellenbarkin,Alpacino,Caseyaffleck,Scottcaan",Unitedstates,1-Oct-19,2007,PG-13,122min,"Action&Adventure,Comedies",Thisentryintheall-starcaperfranchisefindsdebonairconmanDannyOceanandhisgangtakingrevengeonadouble-crossingLasVegaskingpin.,"Text cleaned, spaces removed, duplicates handled"
s7640,Movie,Ocean'Stwelve,Stevensoderbergh,"Georgeclooney,Bradpitt,Mattdamon,Catherinezeta-Jones,Andygarcia,Doncheadle,Berniemac,Juliaroberts,Caseyaffleck,Scottcaan",Unitedstates,1-Oct-19,2004,PG-13,125min,"Action&Adventure,Comedies","DannyOceanreuniteswithhisoldflameandtherestofhismerrybandofthievesinacapercoveringthreehugeheistsinRome,ParisandAmsterdam.","Text cleaned, spaces removed, duplicates handled"
s7641,TVShow,Octb,,"Jordanchan,Justincheung,Kwok-Kwanchan,Samlee,Alankuo,Kenwong,Samuelpang,Rosechan,Hugong,Ngman-Tat,Chenyating,Michaelwai-Manchan,Philipchan,Benng",Hongkong,5-Feb-18,2017,TV-14,1Season,"Crimetvshows,Internationaltvshows,Tvdramas",AnundercoverdetectivecrossespathswithfamiliarfacesinthemafiaunderworldduringthefinalyearsofBritain'srulingofHongKong.,"Text cleaned, spaces removed, duplicates handled"
s7642,Movie,Offcourse,Nachog.Velilla,"Yongonz„°Lez,Juli„°Nl„≥Pez,Blancasu„°Rez,Malenaalterio,√örsulacorber„≥,Mikiesparb„©,Younesbachir,Javierc„°Mara,Carmenmachi,Jos„©Sacrist„°N",Spain,1-Sep-16,2015,TV-MA,107min,"Comedies,Internationalmovies","FedupwiththeuselessnessoftheirdegreesandswayedbyaTVcommercial,twoSpaniardsheadtoBerlinforworkbutfinditnotquiteasadvertised.","Text cleaned, spaces removed, duplicates handled"
s7643,Movie,Officerdowne,Shawncrahan,"Kimcoates,Tylerross,Laurenv„©Lez,Renowilson,Brunogunn,Tracyvilar,Sonaeyambe,Coreytaylor,Meadowwilliams",Unitedstates,30-Mar-17,2016,R,91min,Action&Adventure,FallenLosAngelespoliceofficerTerrenceDownefindsnewlifeasasecretweapon:ascientificallyalteredsuper-copwithunlimitedlives.,"Text cleaned, spaces removed, duplicates handled"
s7644,Movie,Ohmyghost2,Pojarnon,"Kohteearamboy,Yingsakchonglertjetsadawong,Jaturongmokjok,Apapornnakornsawan,Pharanyurojanawuthitham,Wiraditsrimalai,Ekkachaisrivichai,Chaiwatthongsaeng,Kachapatoncharoen",Thailand,25-Jul-18,2011,TV-MA,103min,"Comedies,Horrormovies,Internationalmovies","Thespiritedtrioarebacktotakeonanewghost-bustingadventureatamens'residence,wherespookysecretslurkaroundeverycorner.","Text cleaned, spaces removed, duplicates handled"
s7645,Movie,Ohmyghost3,Pojarnon,"Kohteearamboy,Yingsakchonglertjetsadawong,Jaturongmokjok,Waraphatphatsathit,Wiraditsrimalai,Ekkachaisrivichai,Varuthwaratham,Butsarinyokpraipan",Thailand,16-Aug-18,2012,TV-MA,103min,"Comedies,Horrormovies,Internationalmovies","Afterabodyisdiscoveredintheirbuilding,avengeful,paranormalpresencebeginstoaffectTaew,ModDumandCartoon'sbusiness.","Text cleaned, spaces removed, duplicates handled"
s7646,Movie,Ohmyghost4,Pojarnon,,,25-Jul-18,2015,TV-MA,106min,"Comedies,Horrormovies,Internationalmovies","Ghostswreakhavocattheoldschool,andastudentcommunicateswiththespiritwhiletheteamreckonswithapowerstruggle.","Text cleaned, spaces removed, duplicates handled"
s7647,TVShow,Ohno!It'Sanalieninvasion,,"Almukadam,Danchameroy,Se„°Ncullen,Staceydepass,Barbaramamabolo,Roberttinkler,Ryancooley,Briannadaguanno",Canada,"May31,2015",2014,TV-Y7-FV,2Seasons,"Kids'Tv,Tvaction&Adventure,Tvsci-Fi&Fantasy",NateandhisSuperWickedExtremeEmergencyTeam‚ÄìS.W.E.E.T.‚Äìtakeonalieninvaderswhohavecapturedalltheworld'sgrownups.,"Text cleaned, spaces removed, duplicates handled"
s7648,Movie,Oklahomacity,Barakgoodman,,Unitedstates,19-Apr-17,2017,TV-14,102min,Documentaries,DomesticterroristTimothyMcVeigh'sbombattackonanOklahomaCityfederalbuildingin1995ischronicledinthisexaminationoftheshockingevent.,"Text cleaned, spaces removed, duplicates handled"
s7649,TVShow,Oliverstone'Suntoldhistoryoftheunitedstates,Oliverstone,Oliverstone,Unitedstates,15-Nov-16,2013,TV-PG,1Season,Docuseries,"ThisdocumentaryseriesoffersanalternativetakeonmodernAmericanhistory,focusingonunderreportedeventsthatshapedthenation'scharacter.","Text cleaned, spaces removed, duplicates handled"
s7650,TVShow,Ollie&Moon,,"Matteaconforti,Kobifrumer",France,28-Mar-18,2018,TV-Y,1Season,Kids'Tv,"Twoquirkycats,OllieandMoon,andtheirfriendStanleythesnailtraveltheworld,solvingeverydayproblemsandlearningaboutdifferentcultures.","Text cleaned, spaces removed, duplicates handled"
s7651,Movie,Omarandsalma3,Mohamedsamy,"Tamerhosny,Maiezzidine,Ezzatabouaouf,Lamittafrangieh",Egypt,25-Apr-19,2012,TV-MA,97min,"Comedies,Internationalmovies,Romanticmovies","Inthissecondsequelofthetrilogy,maritalstrifebrewsasOmarpursuesamusiccareerdespiteSalma‚Äôswishesthatheoptforamorestablejob.","Text cleaned, spaces removed, duplicates handled"
s7652,Movie,Onthewrongtrack,Clarenceyiu-Leungfok,"Andylau,Yimchau-Wah,Waiyeechan,Prudenceliew,Poonwangban,Huayueh,Wongkung-Miu",Hongkong,2-Aug-18,1983,TV-14,89min,"Action&Adventure,Internationalmovies","Tworebellious,hot-headedteenagebrothersgetcaughtupinganglife,whichhasdangerousrepercussionsfortheirfamilyandfriends.","Text cleaned, spaces removed, duplicates handled"
s7653,Movie,Onyogathearchitectureofpeace,Heitordhalia,Michaelo‚ÄôNeill,"Brazil,India,China,Unitedstates",10-Jan-18,2017,TV-14,92min,"Documentaries,Faith&Spirituality","BasedonphotographerMichaelO‚ÄôNeill‚Äôsbookofthesamename,thisdocumentarytracestheauthor‚Äôs10-yearjourneythroughthelandscapeofyoga.","Text cleaned, spaces removed, duplicates handled"
s7654,Movie,Onaatah,Pradipkurbah,"Sweetypala,Merlvinmukhim,Richardkharpuri,Enshonlamare,Marynonghuloo,Destinamawrie,Anvillaloo,Tashneemlyngdoh",India,1-May-18,2016,TV-14,107min,"Dramas,Internationalmovies","Seekingtohealafteratraumaticassault,ayoungwomanretreatstoasmallvillagebythehills,whereshefindshope,loveandnewpurpose.","Text cleaned, spaces removed, duplicates handled"
s7655,Movie,Onceinalifetimesessionswithmoby,Mattaskem,"Moby,Alexcohen",Unitedstates,1-Aug-18,2018,TV-14,86min,"Documentaries,Music&Musicals","Throughperformancesandinterviews,musicianMobyopensupabouthisunusualchildhood,hisheroesandthestoriesbehindhissongs.","Text cleaned, spaces removed, duplicates handled"
s7656,Movie,Onceinalifetimesessionswithnilerodgers,Charlielightening,Nilerodgers,Unitedstates,1-Aug-18,2018,TV-PG,70min,"Documentaries,Music&Musicals",ThecareerofrhythmguitaristandChicfounderNileRodgersischronicledinthismusicalblendofdocumentaryandoriginalconcertperformance.,"Text cleaned, spaces removed, duplicates handled"
s7657,Movie,Onceinalifetimesessionswithnoelgallagher,Charlielightening,Noelgallagher,Unitedstates,1-Aug-18,2018,TV-MA,66min,"Documentaries,Music&Musicals","Betweenscenesfromanintimateperformance,theOasislegendreflectsonhisroadtostardomandoffersinsightsonhiscreativeprocess.","Text cleaned, spaces removed, duplicates handled"
s7658,Movie,Onceinalifetimesessionswithtlc,Mattaskem,,Unitedstates,1-Aug-18,2018,TV-PG,72min,"Documentaries,Music&Musicals","Oneofthemostsuccessfulfemalegroupsinmusichistory,TLCperformsinconcertwhiletakingalookbackattheirtumultuoushistory.","Text cleaned, spaces removed, duplicates handled"
s7659,Movie,Onceuponatimeinlondon,Simonrumley,"Leogregory,Terrystone,Dougallen,Andybeckwith,Katebraithwaite,Hollyearl,Joeegan,Nadiaforde",Unitedkingdom,15-Apr-20,2019,TV-MA,111min,"Dramas,Internationalmovies","OrganizedcrimecametoLondoninthe1930s,usheringinthreedecadesruledbytwolegendarygangsterswhoselegacyoutlivedtheirreign.","Text cleaned, spaces removed, duplicates handled"
s7660,Movie,Onceuponatimeinthewest,Sergioleone,"Henryfonda,Charlesbronson,Claudiacardinale,Jasonrobards,Gabrieleferzetti,Paolostoppa,Woodystrode,Jackelam,Keenanwynn,Frankwolff,Lionelstander","Italy,Unitedstates",20-Nov-19,1968,PG-13,166min,"Action&Adventure,Classicmovies,Internationalmovies","InthisepicspaghettiWestern,aflintygunslingerishiredbyarailroadtycoontokillanyonestandinginthewayofhistrans-Americanironhorse.","Text cleaned, spaces removed, duplicates handled"
s7661,Movie,Oneday,Banjongpisanthanakun,"Chantavitdhanasevi,Nitthajirayungyurn,Theerapatsajakul,Primbulakul,Krissrepoomseth,Somyosmatures,Sutthatipwutichaipradit,Rermthonkemapech,Kazsawamura",Thailand,5-Sep-18,2016,TV-PG,135min,"Dramas,Internationalmovies,Romanticmovies","Whenhiscolleague(andcrush)temporarilyloseshermemory,anoverlookedgeekseizesthechancetomakeanimpressionbeforesheremembersagain.","Text cleaned, spaces removed, duplicates handled"
s7662,Movie,Onedirection:Thisisus,Morganspurlock,"Harrystyles,Niallhoran,Zaynmalik,Louistomlinson,Liampayne",Unitedstates,1-Oct-19,2013,PG,92min,"Documentaries,Music&Musicals",Award-winningdocumentarianMorganSpurlockturnshiscameraonboybandphenomenonOneDirectioninthiscombinationconcertfilmandbackstagepass.,"Text cleaned, spaces removed, duplicates handled"
s7663,Movie,Oneheart:Thea.R.Rahmanconcertfilm,,A.R.Rahman,India,1-Nov-17,2017,TV-G,87min,"Documentaries,Internationalmovies,Music&Musicals","Inthisconcertfilm,IndianmusicalmaestroA.R.Rahmanperforms15ofhismostpopularsongsandrevealshimselfthroughinterviewsandclips.","Text cleaned, spaces removed, duplicates handled"
s7664,Movie,Onelastthing,Timrouhana,"Wendellpierce,Jurneesmollett-Bell,Joannefroggatt,Aprilbillingsley,Elizabethludlow,Davidkronawitter,Adoradei,Ericmendenhall,Edamatrudo,Katekovach",Unitedstates,25-Aug-19,2018,TV-MA,92min,Dramas,"After25yearsofsearching,alonelydentistfindshislong-lostdaughterbutlearnsthatshesuffersfromararemedicalcondition.","Text cleaned, spaces removed, duplicates handled"
s7665,Movie,Onemoreshot,Noahmoskin,,Unitedstates,15-Jan-18,2017,TV-MA,89min,Documentaries,"Infertilityaffectsmillions.Onecouplecopeswiththeassistedreproductionprocessbydocumentingitspain,disappointmentandpotentialjoy.","Text cleaned, spaces removed, duplicates handled"
s7666,Movie,Onenightstand,Jasmined'Souza,"Tanujvirwani,Sunnyleone,Narendrajetley,Aamirahmed,Kapilpunjabi,Madhurimabanerjee,Ninadkamat,Geetabisht",India,15-Oct-17,2016,TV-MA,93min,"Dramas,Internationalmovies,Music&Musicals",Anobsessionwithawomanwithwhomhehadaone-nightstandbringsdisharmonyintoaman'slifeanddestroyshispeaceofmind.,"Text cleaned, spaces removed, duplicates handled"
s7667,TVShow,Onestrangerock,,Willsmith,Unitedstates,2-Feb-19,2018,TV-PG,1Season,"Docuseries,Science&Naturetv","HostedbyWillSmith,thisseriesfollowseightastronautswhosharetheiruniqueperspectivesonEarth,thefragileandbeautifulplanetwecallhome.","Text cleaned, spaces removed, duplicates handled"
s7668,Movie,Onlygodforgives,Nicolaswindingrefn,"Ryangosling,Kristinscottthomas,Vithayapansringarm,Gordonbrown,Yayayingrhathaphongam,Tomburke,Sahajakboonthanakit,Pitchawatpetchayahon,Charlieruedpokanon,Kowitwattanakul,Wannisapeungpa,Naruchachaimareung","Denmark,France,Unitedstates,Sweden",15-May-18,2013,R,90min,"Cultmovies,Independentmovies,Thrillers","WhenacopkillsthebrotherofanexpatAmericangangsterwhorunsaBangkokfightclub,hiscrime-bossmotherfliesintosuperviserevenge.","Text cleaned, spaces removed, duplicates handled"
s7669,Movie,Onlythedead,"Billguttentag,Michaelware",Michaelware,"Australia,Iraq",15-Nov-18,2015,TV-MA,76min,"Documentaries,Internationalmovies","Givenunprecedentedaccesstosoldiersandterroristsalike,journalistMichaelWarepresentsanepic,uncensored,intimateaccountoftheIraqWar.","Text cleaned, spaces removed, duplicates handled"
s7670,Movie,Openseason,"Rogerallers,Jillculton","Martinlawrence,Ashtonkutcher,Garysinise,Debramessing,Billyconnolly,Georgiaengel,Jonfavreau,Janekrakowski,Gordontootoosis,Patrickwarburton",Unitedstates,1-Sep-19,2006,PG,86min,"Children&Familymovies,Comedies","Aftersavingadeerfromahunter'sclutches,adomesticatedgrizzlyfindshimselfrelocatedtothewild‚Äìandunpreparedfortherealworld.","Text cleaned, spaces removed, duplicates handled"
